POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
SOJ.ROS/NOV22;10-08-2022;392,500000;392,500000;392,100000;398,000000;392,100000;848;392,400000;-0,025478;8056,000000;-161,000000;360
SOJ.ROS/NOV22;17-08-2022;381,700000;382,000000;381,400000;385,500000;383,500000;287;383,500000;0,471575;7812,000000;37,000000;161
SOJ.ROS/NOV22;16-08-2022;396,200000;384,000000;380,500000;384,000000;381,700000;194;381,700000;-3,659768;7775,000000;8,000000;125
SOJ.ROS/NOV22;18-08-2022;383,500000;383,400000;383,400000;387,300000;383,500000;181;384,000000;0,130378;7799,000000;-13,000000;122
SOJ.ROS/NOV22;19-08-2022;384,000000;382,000000;382,000000;385,000000;384,500000;177;384,500000;0,130208;7781,000000;-18,000000;95
SOJ.ROS/NOV22;22-08-2022;384,500000;384,500000;384,500000;389,000000;385,500000;584;385,500000;0,260078;7748,000000;-33,000000;244
SOJ.ROS/NOV22;08-07-2022;382,800000;385,000000;385,000000;393,000000;392,500000;612;392,500000;2,533960;8294,000000;-75,000000;308
SOJ.ROS/NOV22;11-07-2022;392,500000;395,000000;393,000000;397,500000;393,000000;545;393,000000;0,127389;8386,000000;92,000000;298
SOJ.ROS/NOV22;12-07-2022;393,000000;387,500000;381,500000;387,900000;381,500000;311;381,500000;-2,926209;8436,000000;50,000000;161
SOJ.ROS/NOV22;14-07-2022;383,100000;381,000000;379,500000;384,000000;383,000000;461;383,000000;-0,026103;8453,000000;44,000000;227
SOJ.ROS/NOV22;13-07-2022;381,500000;382,000000;382,000000;385,500000;382,900000;199;383,100000;0,419397;8409,000000;-27,000000;120
SOJ.ROS/NOV22;15-07-2022;383,000000;382,500000;380,500000;383,000000;381,500000;357;381,500000;-0,391645;8404,000000;-49,000000;163
SOJ.ROS/NOV22;18-07-2022;381,500000;390,000000;385,000000;390,000000;385,500000;411;385,500000;1,048493;8434,000000;30,000000;195
SOJ.ROS/NOV22;20-07-2022;382,000000;383,000000;377,000000;383,000000;377,500000;371;377,500000;-1,178010;8336,000000;3,000000;171
SOJ.ROS/NOV22;19-07-2022;385,500000;380,000000;379,500000;382,500000;382,000000;397;382,000000;-0,907912;8333,000000;-101,000000;171
SOJ.ROS/NOV22;04-07-2022;386,500000;386,000000;381,200000;386,000000;382,500000;128;382,500000;-1,034929;8591,000000;65,000000;77
SOJ.ROS/NOV22;06-07-2022;375,000000;375,000000;373,000000;377,000000;374,000000;361;374,400000;-0,160000;8446,000000;-38,000000;224
SOJ.ROS/NOV22;07-07-2022;374,400000;383,000000;380,000000;383,000000;383,000000;434;382,800000;2,243590;8369,000000;-77,000000;236
SOJ.ROS/NOV22;05-07-2022;382,500000;371,500000;366,900000;375,000000;374,500000;535;375,000000;-1,960784;8484,000000;-107,000000;297
SOJ.ROS/NOV22;01-07-2022;395,000000;388,500000;384,500000;388,500000;386,000000;460;386,500000;-2,151899;8526,000000;207,000000;198
SOJ.ROS/NOV22;29-06-2022;397,500000;398,500000;396,700000;399,900000;396,700000;594;396,700000;-0,201258;8206,000000;233,000000;234
SOJ.ROS/NOV22;30-06-2022;396,700000;392,300000;391,900000;398,000000;395,000000;476;395,000000;-0,428535;8319,000000;113,000000;245
SOJ.ROS/NOV22;28-06-2022;393,100000;398,000000;396,800000;398,000000;397,500000;366;397,500000;1,119308;7973,000000;145,000000;173
SOJ.ROS/NOV22;27-06-2022;393,500000;392,700000;392,500000;395,300000;393,100000;473;393,100000;-0,101652;7828,000000;80,000000;170
SOJ.ROS/NOV22;22-06-2022;409,000000;406,000000;399,000000;406,000000;400,500000;565;400,500000;-2,078240;7453,000000;72,000000;288
SOJ.ROS/NOV22;24-06-2022;387,000000;387,000000;387,000000;395,000000;393,500000;524;393,500000;1,679587;7748,000000;107,000000;223
SOJ.ROS/NOV22;23-06-2022;400,500000;388,000000;385,500000;390,100000;387,500000;534;387,000000;-3,370787;7641,000000;188,000000;221
SOJ.ROS/NOV22;21-06-2022;416,000000;409,800000;407,500000;413,500000;409,000000;209;409,000000;-1,682692;7381,000000;58,000000;136
SOJ.ROS/NOV22;15-06-2022;409,000000;410,700000;409,000000;412,000000;411,500000;777;411,500000;0,611247;7227,000000;-55,000000;271
SOJ.ROS/NOV22;16-06-2022;411,500000;413,000000;412,000000;416,000000;416,000000;530;416,000000;1,093560;7323,000000;96,000000;234
SOJ.ROS/NOV22;14-06-2022;416,000000;418,500000;408,000000;418,500000;409,000000;767;409,000000;-1,682692;7282,000000;285,000000;218
SOJ.ROS/NOV22;13-06-2022;422,500000;418,000000;415,500000;418,000000;416,000000;359;416,000000;-1,538462;6997,000000;53,000000;169
SOJ.ROS/NOV22;10-06-2022;428,000000;426,000000;422,000000;426,000000;422,500000;193;422,500000;-1,285047;6944,000000;97,000000;88
SOJ.ROS/NOV22;09-06-2022;426,000000;425,700000;425,700000;429,300000;428,000000;835;428,000000;0,469484;6847,000000;216,000000;282
SOJ.ROS/NOV22;06-06-2022;426,000000;425,000000;424,400000;426,500000;426,500000;498;426,500000;0,117371;6176,000000;149,000000;226
SOJ.ROS/NOV22;07-06-2022;426,500000;426,000000;425,700000;429,500000;427,000000;720;427,000000;0,117233;6446,000000;270,000000;326
SOJ.ROS/NOV22;08-06-2022;427,000000;427,500000;426,000000;430,000000;426,000000;640;426,000000;-0,234192;6631,000000;185,000000;243
SOJ.ROS/NOV22;23-05-2022;430,500000;427,500000;426,000000;429,500000;427,000000;374;427,000000;-0,813008;5513,000000;-26,000000;169
SOJ.ROS/NOV22;26-05-2022;429,000000;432,000000;431,000000;435,500000;433,500000;407;433,500000;1,048951;5473,000000;40,000000;161
SOJ.ROS/NOV22;24-05-2022;427,000000;426,000000;425,000000;430,000000;429,000000;386;429,000000;0,468384;5433,000000;-80,000000;151
SOJ.ROS/NOV22;19-05-2022;431,000000;433,000000;425,500000;433,700000;428,500000;231;425,500000;-1,276102;5435,000000;11,000000;110
SOJ.ROS/NOV22;20-05-2022;425,500000;427,000000;427,000000;431,000000;430,500000;282;430,500000;1,175088;5539,000000;104,000000;151
SOJ.ROS/NOV22;17-05-2022;429,000000;432,000000;430,200000;432,500000;431,000000;275;431,000000;0,466200;5424,000000;7,000000;131
SOJ.ROS/NOV22;27-05-2022;433,500000;434,000000;433,000000;436,800000;433,500000;559;433,500000;0,000000;5590,000000;117,000000;253
SOJ.ROS/NOV22;30-05-2022;433,500000;432,900000;432,000000;433,500000;433,500000;108;433,500000;0,000000;5630,000000;40,000000;49
SOJ.ROS/NOV22;31-05-2022;433,500000;432,500000;425,000000;432,500000;425,000000;517;425,000000;-1,960784;5548,000000;-82,000000;276
SOJ.ROS/NOV22;03-06-2022;429,000000;427,000000;424,000000;427,000000;425,000000;525;426,000000;-0,699301;6027,000000;187,000000;233
SOJ.ROS/NOV22;01-06-2022;425,000000;426,800000;422,000000;426,800000;424,500000;643;425,000000;0,000000;5593,000000;45,000000;251
SOJ.ROS/NOV22;02-06-2022;425,000000;428,000000;427,000000;430,500000;429,000000;540;429,000000;0,941176;5840,000000;247,000000;225
SOJ.ROS/NOV22;28-03-2022;445,300000;439,900000;435,500000;439,900000;438,000000;266;438,000000;-1,639344;4078,000000;67,000000;64
