POSICION;FECHA;ANTERIOR;PRIMERO;MINIMO;MAXIMO;ULTIMO;VOLUMEN;AJUSTE;VAR %;IA;VAR. IA;TRADES,,,,,,,,,
TRI.ROS/ENE23;01-02-2022;227,000000;228,800000;228,800000;228,800000;228,800000;1;228,800000;0,792952;183,000000;0,000000;1
TRI.ROS/ENE23;31-01-2022;228,000000;227,800000;226,700000;228,000000;227,000000;8;227,000000;-0,438596;183,000000;-3,000000;8
TRI.ROS/ENE23;28-01-2022;228,400000;229,000000;228,000000;229,000000;228,000000;12;228,000000;-0,175131;186,000000;12,000000;7
TRI.ROS/ENE23;24-01-2022;229,600000;230,600000;230,500000;230,800000;230,500000;4;230,500000;0,391986;147,000000;2,000000;4
TRI.ROS/ENE23;25-01-2022;230,500000;231,300000;231,300000;232,500000;231,700000;18;231,700000;0,520607;163,000000;16,000000;12
TRI.ROS/ENE23;26-01-2022;231,700000;230,200000;230,000000;230,300000;230,300000;15;230,300000;-0,604230;168,000000;5,000000;8
TRI.ROS/ENE23;27-01-2022;230,300000;229,800000;229,300000;230,200000;229,300000;9;228,400000;-0,825011;174,000000;6,000000;6
TRI.ROS/ENE23;21-01-2022;229,900000;229,700000;229,700000;231,000000;230,500000;11;229,600000;-0,130492;145,000000;2,000000;6
TRI.ROS/ENE23;20-01-2022;230,200000;230,500000;230,400000;230,500000;230,400000;6;229,900000;-0,130321;143,000000;4,000000;6
TRI.ROS/ENE23;19-01-2022;226,500000;228,000000;228,000000;231,000000;230,200000;40;230,200000;1,633554;139,000000;24,000000;21
TRI.ROS/ENE23;18-01-2022;224,500000;226,200000;226,200000;226,500000;226,500000;23;226,500000;0,890869;115,000000;2,000000;4
TRI.ROS/ENE23;17-01-2022;225,000000;0,000000;0,000000;0,000000;0,000000;0;224,500000;-0,222222;113,000000;0,000000;0
TRI.ROS/ENE23;23-02-2022;252,500000;255,000000;255,000000;264,000000;263,000000;78;263,000000;4,158416;257,000000;16,000000;61
TRI.ROS/ENE23;22-02-2022;250,000000;252,800000;252,400000;253,500000;252,500000;21;252,500000;1,000000;241,000000;10,000000;16
